"COD_POS","ANNEE","nbpreltot","MOYPTOTAL","MAXPTOTAL","MINMOLRECHTOTAL","MINMOLQTOTAL","MAXMOLQTOTAL"
"76530",2010,11,0.01,0.06,231,0,3
"76530",2011,28,0.023523077,0.23,13,0,3
"76530",2012,19,0.117938889,1.246,277,0,5
"76550",2007,9,0.011111111,0.1,84,0,1
"76550",2008,3,0.046666667,0.076,94,0,1
"76550",2009,6,0,0,163,0,0
"76550",2010,6,0,0,163,0,0
"76550",2011,6,0.128333333,0.77,232,0,2
"76550",2012,3,0.007,0.016,277,0,2
"76560",2007,9,0.052222222,0.13,165,0,2
"76560",2008,2,0.3115,0.326,234,5,6
"76560",2009,9,0.161666667,0.525,234,1,4
"76560",2010,11,0.077272727,0.23,231,1,3
"76560",2011,12,0.161666667,0.74,232,1,3
"76560",2012,8,0.1195,0.201,277,2,6
"76570",2007,1,0.059,0.059,84,1,1
"76570",2008,4,0.171,0.285,233,1,4
"76570",2009,12,0.155583333,0.282,164,2,5
"76570",2010,10,0.1347,0.24,231,1,4
"76570",2011,12,0.126416667,0.48,232,1,5
"76570",2012,9,0.176777778,0.448,277,2,17
"76640",2007,7,0.09,0.09,139,2,2
"76640",2008,14,0.183,0.196,233,3,3
"76640",2009,21,0.117333333,0.146,164,2,3
"76640",2010,77,0.07,0.15,55,0,2
"76640",2011,84,0.0925,0.27,229,1,3
"76640",2012,63,0.118777778,0.22,277,1,7
"76680",2007,1,0,0,84,0,0
"76680",2008,2,0,0,233,0,0
"76680",2009,3,0,0,163,0,0
"76680",2010,2,0,0,232,0,0
"76680",2011,3,0,0,232,0,0
"76680",2012,2,0.008,0.016,277,0,2
"76730",2007,2,0.025,0.03,166,1,1
"76730",2008,3,0.016666667,0.05,94,0,1
"76730",2009,3,0.030666667,0.069,163,0,2
"76730",2010,2,0,0,232,0,0
"76730",2011,3,0.033333333,0.1,232,0,2
"76730",2012,2,0.035,0.05,277,1,2
"76780",2007,2,0.038,0.054,13,1,1
"76780",2008,2,0.179,0.228,233,2,2
"76780",2009,4,0.22675,0.246,234,2,2
"76780",2010,4,0.1675,0.29,231,1,3
"76780",2011,5,0.1512,0.23,13,1,2
"76780",2012,3,0.138666667,0.256,277,1,3
"76790",2007,2,0.055,0.11,164,0,2
"76790",2008,2,0.0575,0.075,233,1,2
"76790",2009,3,0.09,0.128,234,2,4
"76790",2010,2,0.042,0.064,231,1,3
"76800",2007,4,0.03075,0.075,84,0,2
"76800",2008,4,0.1790575,0.34,94,0,8
"76800",2009,6,0.282333333,0.478,164,5,9
"76800",2010,5,0.1732,0.276,164,3,6
"76800",2011,1,0.481,0.481,293,7,7
"76870",2007,2,0,0,164,0,0
"76870",2008,2,0.0245,0.029,233,1,1
"76870",2009,2,0.0275,0.03,234,1,2
"76870",2010,2,0.015,0.03,232,0,1
"76870",2011,2,0.015,0.03,232,0,1
"76870",2012,2,0.075,0.12,277,1,2
"76890",2007,2,0.01,0.02,166,0,1
"76890",2008,3,0.021666667,0.065,94,0,2
"76890",2009,1,0.063,0.063,234,2,2
"76890",2010,3,0.006666667,0.02,163,0,1
"76890",2011,2,0.015,0.03,232,0,1
"76890",2012,3,0.045333333,0.096,277,0,4
"77114",2007,3,0,0,29,0,0
"77114",2008,1,0,0,29,0,0
"77114",2009,1,0.102,0.102,234,2,2
"77114",2010,2,0.045,0.05,232,1,2
"77114",2011,2,0.045,0.05,232,1,1
"77114",2012,2,0.448,0.886,239,1,10
"77118",2007,3,0.016666667,0.05,29,0,1
"77118",2010,3,0.026666667,0.05,172,0,1
"77118",2011,2,0.04,0.04,232,1,1
"77118",2012,3,0.22,0.58,177,1,7
"77126",2007,2,0.0555,0.111,184,0,1
"77126",2008,2,0.03,0.06,29,0,1
"77126",2009,4,0.058,0.069,234,1,1
"77126",2010,4,0.03,0.05,231,0,1
"77126",2011,4,0.035,0.04,232,1,1
"77126",2012,5,0.0668,0.25,177,1,4
"77130",2007,11,0.08870833325,0.225,29,0,3
"77130",2008,5,0.11275,0.249,29,1,3
"77130",2009,14,0.141125,0.255,234,0,6
"77130",2010,21,0.065875,0.3,2,0,5
"77130",2011,19,0.1145,0.67,2,0,5
"77130",2012,19,0.15986458325,0.32,2,0,11
"77133",2007,8,0.335875,0.557,1,0,3
"77133",2008,2,0.571,0.575,236,3,3
"77133",2009,12,0.542583333,0.86,234,3,5
"77133",2010,11,0.316363636,0.52,213,2,4
"77133",2011,12,0.295,0.52,232,2,4
"77133",2012,7,0.502,0.67,239,3,7
"77139",2007,2,0,0,184,0,0
"77139",2009,2,0.005,0.01,228,0,1
"77139",2010,4,0,0,228,0,0
"77139",2011,4,0,0,228,0,0
"77139",2012,5,0,0,179,0,0
"77140",2012,4,0.29775,0.341,177,3,6
"77160",2007,4,0.502,0.514,75,3,5
"77160",2008,3,0.4215,0.498,73,3,5
"77160",2009,12,0.6466363635,0.804,233,4,8
"77160",2010,16,0.4817435895,0.84,48,2,10
"77160",2011,15,0.2743214285,0.43,77,0,5
"77160",2012,9,0.479111111,0.62,78,5,8
"77174",2007,8,0.286875,0.454,1,0,2
"77174",2008,2,0.3015,0.603,236,0,4
"77174",2009,12,0.491916667,0.662,234,1,5
"77174",2010,10,0.495,1.36,231,2,6
"77174",2011,10,0.392,0.7,232,2,4
"77174",2012,9,0.672555556,0.86,239,3,7
"77178",2007,3,0,0,29,0,0
"77178",2009,2,0.055,0.07,228,1,4
"77178",2010,4,0.06,0.16,228,0,4
"77178",2011,4,0.0725,0.16,228,0,3
"77178",2012,3,0.05,0.06,282,2,3
"77240",2007,1,0.239,0.239,184,3,3
"77240",2008,1,0.434,0.434,236,5,5
"77240",2009,1,0.465,0.465,234,4,4
"77240",2010,3,0.29,0.33,48,3,3
"77240",2012,2,0.355,0.41,177,4,6
"77290",2007,3,0.013,0.039,29,0,1
"77290",2009,2,0,0,228,0,0
"77290",2010,4,0,0,228,0,0
"77290",2011,4,0,0,228,0,0
"77290",2012,3,0.053333333,0.16,281,0,4
"77300",2007,2,0.236,0.264,182,3,4
"77300",2008,1,0.583,0.583,236,4,4
"77300",2009,2,0.3095,0.414,234,3,5
"77300",2010,2,0.205,0.22,232,4,4
"77300",2011,2,0.17,0.22,232,1,4
"77300",2012,2,0.5,0.58,239,5,9
"77320",2007,11,0.1832916665,0.446,1,0,3
"77320",2008,4,0.3346666665,0.361,29,2,3
"77320",2009,15,0.219534091,0.445,231,0,4
"77320",2010,13,0.2804166665,0.7,169,2,5
"77320",2011,14,0.0876923075,0.41,174,0,6
"77320",2012,12,0.14095,0.38,177,0,6
"77350",2007,10,0.2284,0.416,1,0,3
"77350",2008,3,0.319666667,0.391,29,2,6
"77350",2009,11,0.369727273,0.431,234,4,6
"77350",2010,13,0.273076923,0.51,48,2,7
"77350",2011,12,0.1975,0.32,177,3,6
"77350",2012,8,0.439875,0.699,239,3,9
"77370",2007,2,0.854,0.91,29,3,3
"77370",2008,2,0.5235,0.74,29,3,3
"77390",2007,9,0.077888889,0.168,1,0,3
"77390",2008,1,0.13,0.13,236,2,2
"77390",2009,10,0.1821,0.285,234,2,6
"77390",2010,12,0.1425,0.35,169,1,5
"77390",2011,11,0.086363636,0.21,232,0,4
"77390",2012,7,0.197714286,0.274,153,3,8
"77440",2007,2,0.1295,0.142,182,1,2
"77440",2008,2,0.132,0.197,234,2,3
"77440",2009,2,0.135,0.138,234,2,2
"77440",2010,3,0.106666667,0.15,231,1,3
"77440",2011,5,0.066,0.1,232,1,1
"77440",2012,4,0.3365,0.45,239,4,7
"77480",2007,3,0,0,29,0,0
"77480",2009,2,0,0,234,0,0
"77480",2010,2,0,0,229,0,0
"77480",2011,2,0,0,229,0,0
"77480",2012,3,0.02,0.03,178,1,2
"77510",2007,9,0.118222222,0.19,1,0,3
"77510",2008,2,0.2085,0.229,236,3,3
"77510",2009,12,0.22475,0.373,234,2,4
"77510",2010,12,0.210833333,0.52,231,1,4
"77510",2011,13,0.113846154,0.17,176,0,3
"77510",2012,12,0.3733125,0.558,178,3,7
"77520",2007,11,0.2495,0.39,1,0,2
"77520",2008,5,0.2338333335,0.397,29,2,3
"77520",2009,15,0.264159091,0.35,198,2,4
"77520",2010,18,0.176607143,0.3,48,2,3
"77520",2011,15,0.1575,0.65,229,0,3
"77520",2012,14,0.3266,0.87,177,1,6
"77560",2007,16,0.299875,0.491,1,0,4
"77560",2008,6,0.588333333,0.745,29,2,7
"77560",2009,22,0.739272727,0.917,234,4,8
"77560",2010,24,0.450833333,1.04,231,2,6
"77560",2011,22,0.318181818,0.61,229,1,5
"77560",2012,20,0.7471,0.97,178,5,9
"77570",2007,3,0.15475,0.443,184,0,3
"77570",2008,2,0.347,0.394,29,2,4
"77570",2009,5,0.13275,0.3,234,0,2
"77570",2010,5,0.075,0.22,231,0,2
"77570",2011,4,0.0683333335,0.18,232,0,2
"77570",2012,3,0.00675,0.027,178,0,2
"77610",2007,2,0.1325,0.15,29,2,2
"77610",2008,2,0.245,0.25,29,2,2
"77610",2009,1,0.178,0.178,234,2,2
"77610",2010,4,0.2275,0.25,48,2,3
"77610",2011,2,0.04,0.08,174,0,2
"77610",2012,2,0.16,0.17,153,2,3
"77650",2007,3,0.137666667,0.159,11,1,3
"77650",2008,3,0.221,0.336,29,1,5
"77650",2009,4,0.19875,0.26,234,3,4
"77650",2010,3,0.136666667,0.27,229,0,4
"77650",2011,4,0.175,0.29,229,2,3
"77650",2012,5,0.3074,0.461,178,2,7
"77720",2007,16,0.0865,0.208,1,0,3
"77720",2008,4,0.1965,0.202,235,3,3
"77720",2009,24,0.191,0.363,234,3,5
"77720",2010,24,0.119333333,0.226,231,1,6
"77720",2011,24,0.8675,6.13,232,0,9
"77720",2012,12,1.066166667,2.298,238,5,22
"77820",2007,4,0.11875,0.166,184,1,3
"77930",2007,2,0,0,29,0,0
"77930",2008,1,0,0,236,0,0
"77930",2009,2,0,0,175,0,0
"77930",2010,1,0,0,233,0,0
"77930",2012,1,0,0,239,0,0
"78111",2007,2,0,0,117,0,0
"78111",2008,1,0,0,233,0,0
"78111",2009,1,0,0,234,0,0
"78111",2010,1,0,0,233,0,0
"78111",2011,2,0,0,139,0,0
"78111",2012,1,0,0,239,0,0
"78113",2007,2,0,0,184,0,0
"78113",2009,1,0.452,0.452,234,3,3
"78113",2010,1,0.23,0.23,232,2,2
"78113",2011,2,0.23,0.38,232,1,2
"78120",2007,2,0,0,184,0,0
"78120",2008,2,0,0,42,0,0
"78120",2009,2,0,0,234,0,0
"78120",2010,3,0,0,140,0,0
"78120",2011,2,0,0,232,0,0
"78120",2012,3,0.007333333,0.02,140,0,1
"78125",2007,3,0.182666667,0.242,118,2,2
"78125",2008,2,0.17,0.19,233,3,3
"78125",2009,4,0.20975,0.264,73,2,4
"78125",2010,4,0.0525,0.13,231,0,3
"78125",2011,5,0.156,0.23,139,2,3
"78125",2012,4,0.24425,0.297,239,3,6
"78126",2007,2,0.105,0.12,184,2,2
"78126",2008,1,0.133,0.133,236,2,2
"78126",2009,3,0.135,0.147,229,2,2
"78126",2012,4,0.15125,0.22,140,2,5
"78270",2007,5,0,0,9,0,0
"78270",2009,2,0.0265,0.039,234,1,1
"78270",2010,3,0.0825,0.29,232,0,1
"78270",2011,5,0.04,0.12,140,0,1
"78270",2012,2,0.0075,0.015,239,0,2
"78290",2007,5,0.0405,0.133,75,0,2
"78290",2008,3,0.11675,0.237,73,2,6
"78290",2009,5,0.0910833335,0.139,73,1,5
"78290",2010,4,0.2375,0.44,140,1,5
"78290",2011,5,0.2,0.32,140,2,5
"78290",2012,5,0.1361666665,0.25,140,2,6
"78410",2007,8,0.144,0.352,75,1,2
"78410",2008,6,0.313333333333333,0.552,234,2,6
"78410",2009,11,0.253333333333333,0.511,73,2,5
"78410",2010,12,0.13,0.27,140,1,5
"78410",2011,12,0.265833333333333,0.75,139,2,6
"78410",2012,14,0.5987,2.21,140,4,8
"78440",2007,3,0.093333333,0.119,118,1,2
"78440",2008,1,0.156,0.156,234,3,3
"78440",2009,1,0.127,0.127,234,2,2
"78440",2010,5,0.096,0.23,140,0,2
"78440",2011,4,0.0575,0.08,232,1,2
"78440",2012,5,0.103,0.125,140,1,3
"78470",2007,3,0,0,184,0,0
"78470",2008,2,0,0,233,0,0
"78470",2009,3,0,0,234,0,0
"78470",2010,3,0,0,232,0,0
"78470",2011,1,0,0,232,0,0
"78470",2012,2,0.0015,0.003,239,0,1
"78520",2007,4,0.19725,0.236,9,2,3
"78520",2008,2,0.281,0.422,78,2,8
"78520",2009,4,0.27075,0.313,234,5,7
"78520",2010,5,0.172,0.39,140,0,8
"78520",2011,5,0.17,0.35,139,1,6
"78520",2012,5,0.3296,0.557,140,5,10
"78600",2007,2,0,0,118,0,0
"78600",2008,1,0,0,33,0,0
"78600",2009,2,0,0,73,0,0
"78600",2010,2,0,0,140,0,0
"78600",2011,2,0,0,140,0,0
"78600",2012,2,0,0,140,0,0
"78630",2007,2,0.1785,0.202,184,2,3
"78640",2007,2,0,0,182,0,0
"78640",2008,1,0,0,235,0,0
"78640",2009,2,0.032,0.064,234,0,1
"78640",2010,1,0,0,232,0,0
"78640",2011,3,0,0,140,0,0
"78640",2012,2,0.0115,0.013,239,1,2
"78660",2007,1,0.567,0.567,184,5,5
"78660",2008,1,1.055,1.055,233,6,6
"78660",2009,1,0.626,0.626,234,8,8
"78660",2010,1,0.432,0.432,233,6,6
"78660",2011,1,0.17,0.17,232,4,4
"78660",2012,1,0.461,0.461,238,11,11
"78670",2007,2,0,0,184,0,0
"78670",2008,1,0.269,0.269,236,5,5
"78670",2009,3,0.146666667,0.173,234,3,5
"78670",2010,3,0.01,0.03,231,0,1
"78670",2011,2,0.035,0.04,232,1,1
"78670",2012,3,0.231,0.353,282,4,6
"78710",2007,2,0.13,0.136,184,2,2
"78710",2008,1,0.17,0.17,236,3,3
"78710",2009,4,0.1275,0.167,234,2,3
"78710",2010,5,0.056,0.11,140,1,2
"78710",2011,5,0.066,0.12,140,1,3
"78710",2012,5,0.161,0.201,140,3,7
"78730",2007,1,0.17,0.17,184,2,2
"78730",2008,1,0.194,0.194,236,2,2
"78730",2009,1,0.208,0.208,234,3,3
"78730",2010,1,0.12,0.12,233,2,2
"78730",2011,1,0.06,0.06,232,2,2
"78730",2012,2,0.155,0.19,140,3,3
"78840",2007,2,0.221,0.233,184,2,2
"78840",2008,2,0.349,0.396,234,4,4
"78840",2009,2,0.277,0.277,234,4,4
"78840",2010,4,0.1475,0.22,231,2,4
"78840",2011,4,0.1325,0.16,232,2,2
"78840",2012,2,0.2665,0.293,239,3,5
"79000",2007,60,0.0375,0.08,16,0,2
"79000",2008,60,0.089166667,0.55,17,0,3
"79000",2009,60,0.055833333,0.18,18,0,3
"79000",2010,60,0.0225,0.07,17,0,3
"79000",2011,50,0.0622,0.19,18,1,3
"79000",2012,55,0.058363636,0.141,15,0,4
"79170",2007,13,0.0196666666666667,0.07,16,0,1
"79170",2008,14,0.0173333333333333,0.05,17,0,1
"79170",2009,13,0.0226666666666667,0.08,18,0,2
"79170",2010,12,0.00833333333333333,0.04,65,0,1
"79170",2011,9,0.01,0.03,63,0,1
"79170",2012,12,0.0316666666666667,0.05,196,2,3
"79210",2007,8,0,0,90,0,0
"79210",2008,6,0.006666667,0.02,65,0,1
"79210",2009,10,0.01,0.05,64,0,1
"79210",2010,8,0,0,65,0,0
"79210",2011,8,0,0,63,0,0
"79210",2012,10,0.008,0.02,196,0,2
"79250",2007,8,0.125,0.5,88,0,1
"79250",2008,8,0,0,65,0,0
"79250",2009,8,0.005,0.02,64,0,1
"79250",2010,8,0,0,65,0,0
"79250",2011,2,0,0,335,0,0
"79250",2012,4,0.0145,0.029,279,0,1
"79360",2007,4,0,0,90,0,0
"79360",2008,3,0.006666667,0.02,65,0,1
"79360",2009,5,0.01,0.05,64,0,1
"79360",2010,4,0,0,65,0,0
"79360",2011,4,0,0,63,0,0
"79360",2012,5,0.008,0.02,196,0,2
"79510",2007,2,0.015,0.03,271,0,1
"79510",2008,2,0,0,272,0,0
"79510",2009,2,0,0,272,0,0
"79510",2010,2,0,0,271,0,0
"79510",2011,2,0,0,334,0,0
"79510",2012,2,0.06,0.12,279,0,1
"79800",2007,10,0.605,4.88,97,1,5
"79800",2008,10,0.074,0.25,65,0,3
"79800",2009,10,0.065,0.32,64,0,4
"79800",2010,10,0.042,0.08,65,1,3
"79800",2011,8,0.089,0.23,63,1,3
"79800",2012,9,0.124777778,0.234,195,2,6
"80110",2007,2,0.06,0.07,30,2,2
"80110",2008,2,0.12,0.24,42,0,2
"80110",2009,2,0.045,0.05,42,2,2
"80110",2010,2,0.11,0.17,42,2,5
"80110",2011,2,0.045,0.07,42,1,2
"80120",2007,4,0.0316666666666667,0.08,12,0,2
"80120",2008,3,0.0475,0.12,31,1,3
"80120",2009,3,0.02,0.07,12,0,2
"80120",2010,3,0.05,0.1,13,0,2
"80120",2011,3,0.0875,0.17,13,1,4
"80120",2012,1,0.04,0.04,42,1,1
"80130",2009,2,0.17,0.2,31,2,3
"80130",2010,2,0.235,0.29,31,3,5
"80130",2011,2,0.16,0.22,31,2,3
"80131",2007,1,0.2,0.2,99,8,8
"80131",2008,1,0.76,0.76,32,7,7
"80131",2009,1,0.32,0.32,32,6,6
"80131",2010,1,1.43,1.43,32,9,9
"80131",2011,1,0.22,0.22,32,6,6
"80132",2007,3,0.09,0.21,12,0,3
"80132",2008,2,0.265,0.52,31,1,4
"80132",2009,3,0.1,0.21,12,0,4
"80132",2010,2,0.265,0.35,31,3,5
"80132",2011,3,0.065,0.14,13,0,3
"80132",2012,1,0.09,0.09,42,2,2
"80135",2008,1,0,0,12,0,0
"80135",2010,1,0,0,13,0,0
"80135",2012,1,0,0,355,0,0
"80140",2007,1,0,0,12,0,0
"80150",2008,1,0.06,0.06,11,2,2
"80150",2009,2,1.395,1.52,31,5,7
"80150",2010,2,6.885,12.2,31,2,5
"80150",2011,2,0.7,0.9,31,5,5
"80150",2012,1,0.152,0.152,355,5,5
"80160",2007,4,0.0725,0.14,19,1,5
"80160",2008,4,0.065,0.14,31,0,2
"80160",2009,4,0.0575,0.12,31,0,3
"80160",2010,4,0.0575,0.12,31,0,2
"80160",2011,5,0.0416666666666667,0.14,31,0,3
"80160",2012,1,0,0,42,0,0
"80170",2008,3,0.0133333333333333,0.04,12,0,1
"80170",2009,2,0.165,0.33,31,0,7
"80170",2010,3,0.119333333333333,0.358,13,0,4
"80170",2011,2,0.005,0.01,31,0,1
"80170",2012,1,0,0,355,0,0
"80190",2007,1,0,0,12,0,0
"80190",2009,1,0,0,13,0,0
"80190",2011,1,0.03,0.03,13,1,1
"80200",2007,2,0.045,0.09,19,0,3
"80200",2008,5,0.32,0.63,31,0,6
"80200",2009,4,0.508333333333333,0.72,31,2,5
"80200",2010,4,0.783333333333333,1.13,31,1,7
"80200",2011,4,0.0333333333333333,0.14,42,1,4
"80200",2012,1,0.08,0.08,42,3,3
"80220",2007,2,0.09,0.18,166,0,2
"80220",2008,1,0.116,0.116,234,2,2
"80220",2009,1,0.122,0.122,234,2,2
"80220",2010,2,0.045,0.05,232,2,2
"80220",2011,2,0.055,0.11,232,0,2
"80220",2012,2,0.04,0.06,277,1,3
"80240",2007,1,0,0,12,0,0
"80240",2008,2,0,0,12,0,0
"80240",2009,1,0.01,0.01,31,1,1
"80240",2010,1,0.01,0.01,31,1,1
"80240",2011,1,0,0,31,0,0
"80250",2007,1,0,0,12,0,0
"80250",2009,1,0,0,13,0,0
"80250",2010,1,0,0,13,0,0
"80250",2011,1,0,0,13,0,0
"80250",2012,1,0,0,355,0,0
"80260",2007,5,0.0583333333333333,0.16,12,0,5
"80260",2008,5,0.045,0.09,12,0,2
"80260",2009,4,0.0575,0.06,33,2,2
"80260",2010,5,0.035,0.09,13,0,2
"80260",2011,4,0.0425,0.06,33,1,2
"80260",2012,1,0,0,355,0,0
"80270",2007,2,0.05,0.07,19,2,4
"80270",2008,2,0.04,0.04,33,1,2
"80270",2009,2,0.025,0.04,33,1,2
"80270",2010,2,0.045,0.05,33,2,2
"80270",2011,2,0.045,0.05,33,2,2
"80290",2007,4,0.145,0.15,19,3,4
"80290",2008,6,0.1175,0.25,12,0,3
"80290",2009,4,0.155,0.16,33,2,3
"80290",2010,4,0.07,0.14,33,0,2
"80290",2011,4,0.145,0.16,33,2,3
"80290",2012,2,0.12,0.12,355,3,3
"80300",2007,2,0.06,0.1,19,1,2
"80300",2008,3,0.0775,0.2,31,1,4
"80300",2009,3,0.045,0.09,31,1,3
"80300",2010,3,0.03,0.08,13,0,2
"80300",2011,4,0.0566666665,0.12,31,0,4
"80300",2012,1,0.14,0.14,42,3,3
"80310",2007,2,0.01,0.01,19,1,1
"80310",2008,2,0.03,0.04,31,1,2
"80310",2009,2,0.015,0.02,31,1,1
"80310",2010,2,0.005,0.01,31,0,1
"80310",2011,2,0.01,0.01,31,1,1
"80310",2012,1,0,0,42,0,0
"80320",2007,1,0,0,99,0,0
"80320",2008,1,0.04,0.04,31,3,3
"80320",2009,1,0,0,31,0,0
"80320",2010,1,0.04,0.04,31,2,2
"80320",2011,1,0.01,0.01,31,1,1
"80340",2009,2,0.02,0.03,31,1,2
"80340",2010,1,0.03,0.03,31,2,2
"80340",2011,3,0.036666667,0.06,31,1,3
"80360",2007,1,0,0,12,0,0
"80360",2009,1,0,0,13,0,0
"80360",2011,1,0,0,13,0,0
"80390",2007,2,0.18,0.19,19,3,3
"80390",2008,2,0.265,0.53,31,0,4
"80390",2009,1,0.47,0.47,31,3,3
"80390",2010,2,0.125,0.19,31,2,3
"80390",2011,2,0.235,0.25,112,5,5
"80400",2007,1,0,0,12,0,0
"80400",2008,2,0,0,12,0,0
"80400",2009,1,0,0,31,0,0
"80400",2010,2,0.05,0.1,13,0,1
"80400",2011,1,0,0,31,0,0
"80400",2012,1,0,0,355,0,0
"80500",2007,2,0.005,0.01,19,0,1
"80500",2008,3,0.0625,0.08,12,1,2
"80500",2009,4,0.03,0.04,31,1,1
"80500",2010,5,0.0416666666666667,0.08,13,1,3
"80500",2011,4,0.04,0.08,31,0,3
"80500",2012,2,0.0365,0.063,42,1,3
"80540",2007,2,0.025,0.04,19,1,2
"80540",2008,2,0.035,0.07,33,0,2
"80540",2009,2,0.01,0.02,33,0,1
"80540",2010,2,0,0,33,0,0
"80540",2011,2,0.02,0.04,114,0,1
"80600",2007,4,0.06,0.11,19,1,2
"80600",2008,4,0.045,0.12,31,0,2
"80600",2009,4,0.06,0.11,31,1,2
"80600",2010,4,0.07,0.12,31,1,2
"80600",2011,3,0.0675,0.11,31,1,2
"80600",2012,2,0.04,0.06,42,1,1
"80630",2007,1,0,0,12,0,0
"80630",2009,1,0,0,12,0,0
"80630",2011,1,0,0,13,0,0
"80670",2007,2,0.06,0.12,19,0,1
"80670",2008,2,0.005,0.01,31,0,1
"80670",2009,2,0.005,0.01,31,0,1
"80670",2010,2,0,0,31,0,0
"80670",2011,2,0,0,31,0,0
"80670",2012,1,0,0,42,0,0
"80700",2007,2,0.02,0.03,19,1,1
"80700",2008,2,0.035,0.07,42,0,2
"80700",2009,2,0.025,0.03,42,1,1
"80700",2010,2,0.015,0.02,42,1,1
"80700",2011,2,0.06,0.11,42,1,3
"80700",2012,1,0.02,0.02,42,1,1
"80780",2008,1,0,0,12,0,0
"80780",2010,1,0,0,13,0,0
"80780",2012,1,0.114,0.114,355,2,2
"80800",2007,4,0.025,0.06,19,1,3
"80800",2008,4,0.03,0.05,31,0,2
"80800",2009,3,0.03,0.04,31,1,2
"80800",2010,5,0.0283333335,0.09,31,0,2
"80800",2011,5,0.0191666665,0.07,4,0,2
"80800",2012,1,0.07,0.07,42,2,2
"80860",2007,2,0.65,1.11,19,4,5
"80860",2008,2,0.645,0.97,44,3,9
"80860",2009,2,0.71,0.79,44,6,6
"80860",2010,2,0.65,1.04,35,4,8
"80860",2011,1,0.94,0.94,35,6,6
"80860",2012,1,0.05,0.05,42,1,1
"80870",2007,2,0.17,0.18,19,3,3
"80870",2008,2,0.2,0.4,31,0,3
"80870",2009,2,0.14,0.15,31,2,3
"80870",2010,2,0.155,0.18,31,3,3
"80870",2011,2,0.165,0.17,31,3,3
"80870",2012,1,0.15,0.15,42,4,4
"80910",2008,1,0.09,0.09,31,3,3
"80970",2008,1,0.14,0.14,11,2,2
"80970",2010,1,0.09,0.09,13,2,2
"80970",2012,1,0.091,0.091,355,3,3
"81120",2007,2,0.0165,0.026,50,1,2
"81120",2008,2,0.031,0.033,21,2,2
"81120",2009,2,0.036,0.036,21,2,2
"81120",2010,2,0.014,0.028,31,0,1
"81120",2011,2,0,0,31,0,0
"81120",2012,2,0,0,31,0,0
"81160",2007,2,0.058,0.078,18,4,5
"81160",2008,2,0.045,0.046,21,3,4
"81160",2009,2,0.042,0.045,21,3,3
"81160",2010,2,0.026,0.029,31,1,1
"81160",2011,3,0.03,0.06,4,0,2
"81160",2012,2,0,0,31,0,0
"81170",2007,3,0.006666667,0.02,17,0,1
"81170",2008,2,0,0,21,0,0
"81170",2009,2,0,0,21,0,0
"81170",2010,2,0,0,31,0,0
"81170",2011,3,0,0,35,0,0
"81170",2012,3,0.002866667,0.0086,31,0,3
"81220",2007,6,0.07875,0.2,18,0,3
"81220",2008,4,0.185,0.196,21,3,4
"81220",2009,4,0.248,0.271,21,3,4
"81220",2010,6,0.06225,0.132,31,0,2
"81220",2011,6,0.0755,0.089,31,1,1
"81220",2012,6,0.037,0.083,31,0,1
"81300",2007,3,0.0535,0.122,18,0,3
"81300",2008,2,0.1025,0.114,21,3,3
"81300",2009,2,0.116,0.118,21,3,3
"81300",2010,3,0.04675,0.104,31,0,3
"81300",2011,3,0.01775,0.039,31,0,1
"81300",2012,3,0.01125,0.025,31,0,1
"81310",2007,3,0.131,0.233,33,0,4
"81310",2009,1,0.246,0.246,118,5,5
"81310",2010,2,0.252,0.254,31,4,4
"81310",2011,3,0.176,0.207,31,3,4
"81310",2012,2,0.148,0.166,31,3,3
"81370",2007,2,0.0085,0.017,18,0,1
"81580",2007,2,0.1035,0.157,18,2,3
"81580",2008,2,0.02,0.04,21,0,2
"81580",2009,2,0.025,0.037,21,1,1
"81710",2007,1,0,0,18,0,0
"81710",2008,1,0,0,115,0,0
"81710",2009,1,0,0,117,0,0
"81710",2010,1,0,0,31,0,0
"81710",2011,1,0,0,31,0,0
"82140",2007,2,3.1435,6.287,50,0,2
"82140",2008,2,0,0,21,0,0
"82140",2009,2,0,0,21,0,0
"82140",2010,3,0,0,31,0,0
"82140",2011,2,0,0,31,0,0
"82140",2012,3,0,0,31,0,0
"82160",2007,3,0,0,17,0,0
"82160",2008,2,0.0345,0.042,21,2,2
"82160",2009,2,0,0,21,0,0
"82160",2010,3,0,0,31,0,0
"82160",2011,2,0,0,31,0,0
"82160",2012,3,0,0,31,0,0
"82190",2007,1,0,0,18,0,0
"82190",2010,1,0,0,31,0,0
"82190",2011,1,0,0,31,0,0
"82190",2012,1,0,0,31,0,0
"82200",2007,2,0.0215,0.037,50,1,3
"82200",2008,2,0.0025,0.005,21,0,1
"82200",2009,1,0.176,0.176,21,4,4
"82200",2010,2,0,0,31,0,0
"82200",2011,2,0,0,31,0,0
"82200",2012,2,0,0,31,0,0
"82210",2007,2,0.1615,0.171,18,4,4
"82210",2008,2,0.2565,0.29,21,5,5
"82210",2009,2,0.2535,0.264,21,4,4
"82210",2010,1,0.149,0.149,31,3,3
"82210",2011,3,0.108666667,0.127,31,2,3
"82210",2012,2,0.0985,0.106,31,3,3
"82240",2007,2,0,0,18,0,0
"82240",2008,3,0.002,0.006,21,0,1
"82240",2009,2,0.0035,0.007,21,0,1
"82240",2010,3,0,0,31,0,0
"82240",2011,2,0,0,31,0,0
